,review_id,user_id,business_id,stars,useful,funny,cool,text,date
57,Z0bJTgmu7RYne55WOaqT2g,ct1N-7zoNW3N5RDkR2iCFA,1nm7c1BbWTLb7k1Qb0VhIw,5.0,0,0,0,"Holy crap this place is good.  Open late night, consistently delicious chicken and they even deliver!

Always an interesting after-show or after-bar crowd on the weekends.  For fried chicken in Columbus, this is your place.",2007-12-17 18:42:41
58,v2QHIUNaZO_GPKj9qVIbBw,vimCvVcIfGf5VYSbeodGqQ,FQFyZzystG54e0wl6SEOwA,1.0,0,0,0,"This is the worst Wendy's I have ever been to!  Unorganized, waited 30 min for food.  Asking everyone to pull over.  Parking lot jammed with cars with people waiting for their food. My son had to go in and grab outlet food..  still wasn't ready.  Have me a refund for a baked potato only!  This place is a joke!",2018-02-24 03:12:04
59,ygaiaYzi3bOcAxQHaThFTw,a7JQxOpHLUTDdZ3yZ_4a0Q,pVJfXUOnJcNchRlnldfSzw,4.0,0,0,0,"Caesar Burrito (romaine lettuce, herb croutons, feta cheese, caesar dressing) is the BEST I've ever had.  I had it about two years ago and still on the hunt for a decent replacement in New York City.",2012-03-30 14:40:14
60,jwmHrihuQB4rls29S8-_Tw,kv8r9HJUR1AXTxXqkVOcRA,_dx-TZFpEiHBHVuB8m1_gg,4.0,0,0,0,The OG chipo - really doesn't need many words - gotta love a good burrito bowl time to time - just don't forget my dressing with my salad orders please!!! Shouldn't have to ask for it,2018-04-16 00:22:28
61,C4vvbbE8zf9ETWjRehGigw,C6qAFv9kvFgNgB8prJ7dWA,Qgw9mjwjUNprbMhkR_OsvQ,4.0,0,0,0,"New York pizza consistently serves up outrageously delicious slices of pizza at reasonable slices. The buffalo chicken pizza is spicy, creamy and probably has already taken five years off my lifespan due to its abundance of buffalo chicken and blue cheese.

The only reason I'd give it four stars is that the actual physical size of the slices changes pretty wildly depending on the arbitrary cut of the pizza when you order it. Two pieces is always too much, but the size of the slice will change by a third on any given day. But, at the end of the day that's a bad thing because you always want more of the delicious New York Pizza, a South End institution right next to Wally's/",2010-01-09 16:33:10
62,Ol9pIpq_s5UBw8CbHq4S8Q,nhqnt6HDCrnso157GTcP5Q,aoH2NWs312ES--8bJTDJEw,1.0,0,0,0,"This used to be the BEST McDonalds in the area.  The staff used to be great, very friendly and the specials orders were always right! This past year, I have noticed a lot of changes. Most of the regulars are gone and have been replaced with guys/girls that appear to be from the Salvation Army rehab center. They are clueless, unfriendly and almost always mess us the order. Not to mention, the fries, nuggets and other food is cold and not as fresh as it used to be. I don't plan on visiting here anymore.  Perhaps, they should concentrate on the food and service, not the Disney characters and face painting. For that, one can go to Chuck E Cheeses.",2017-10-11 02:54:30
63,P5MEaDvQsxpDV8eIitLB0g,JomP6Me-fEWBdxVbjlQuWQ,ayd_7BvGEaTdYIIKbiG4LA,1.0,0,0,0,i was is love with chick fil a but the company is tricking with the menu size. Next time open your sandwich and see that the piece of chicken is 3/4 less than a year. Drink size is smaller and the portions. Is business only. Pay more for less.,2016-08-25 20:13:43
64,fFOnh9eJbJNvASNM1LBJ2A,tKAMSc2_dqSOgVtd1zTjLQ,Qgw9mjwjUNprbMhkR_OsvQ,5.0,0,0,0,"The enormous slices of pizza for $2.70 are awesome.  It's like getting half of a normal sized pizza for under $3.  Just great.

If you want food quick then stick to the available pizza slices, but the meatball sub i had there was fantastic.  I'm definitely a meatball sub connoisseur, and this was the best so far in Boston.  The steak and cheese was also solid.

Bring cash if you plan on spending less than $10.",2010-03-14 23:38:04
65,vkzeWQoWqYC4PMVqoGzxuQ,83Bgz9gPxmJEYBOVKWXH2A,i1tXdorHYPNAMV2IU160lg,3.0,2,2,2,"OK. It's fast food. What are you gonna do? I have to admit I like this place. Besides, it's right in the middle of a jungle of fast food in a shopping mall food court. In that respect there can already be no great expectations. So, given the choice I'm taking this way out. The food is decent and it's just the right thing before a movie or shopping or whatever.

I like the salad rolls with tofu which you can have with a variety of dipping sauces. I usually go for the peanut style with a little Sriracha thrown in for good measure. This makes for a reasonably healthy meal with a little people watching thrown in for good measure. I'm not sure I would actually eat anything else here besides the spring rolls. I'm not looking for gourmet but when I go here I'm usually in a hurry and the salad rolls do well for that.

The staff is young. Oh, so young. But they're friendly enough and get you in and out with your go order in no time flat. Check it out.",2013-10-24 12:45:10
66,Ur4FpYxx-ny2nKcJNGrcMg,euEyYITnPu6VuzrH1ZtC6w,Qgw9mjwjUNprbMhkR_OsvQ,5.0,0,0,0,"Food is great, service is fast and the people are nice!",2012-12-04 22:01:08
67,t8xLNnJvZizznyTDW5AjhQ,S0j4O15_z-LfavCsXizTEQ,L4Hr0C6mulgQoY_1zqw84w,4.0,1,2,0,"This place has stood the test of time.

Real hot-dogs, real good.

No boulder attitude at all.",2009-05-23 04:00:16
68,ayoNALNH7ktFs5bHKkF8Ug,sHwBXS0trP0CC_f5K_11VA,pVJfXUOnJcNchRlnldfSzw,4.0,0,1,1,"What's with all the Boloco hate? Maybe if you live in the area it can get tiring to see a Boloco every few blocks but since I've never seen one before it was sort of thrilling! Is it a Boston specific restaurant?

Whatever. I thought it was just as good (maybe better?) than Chipotle. I love me some burritos. CP does too. Situation caused us to eat here twice and we didn't feel bad about it.

The first time I made my own burrito. I got the original size and was surprised by how big it was. CP got the small. I like the make your own option and it's convenient because they have a list of all the ingredients they offer to help you out. It was tasty, the ingredients were well mixed. I had pork and it was very tender. Plus some beans, caramelized onions and salsa. yum.

Next time I ordered the summer burrito with chicken. I added caramelized onions again because they are awesome. And we still loved it. It's also fun to use their future like soda machine and make a bunch of different flavors. 

Frankly, I'd welcome a boloco in so cal. It's a fun place to get your burrito on. I would like to try their breakfast options. They also have a ton of healthier options like mini burritos or whole wheat tortillas. Sure it's only one step above fast food but I can dig on that sometimes. And it's a big step.",2013-04-11 19:46:59
69,OJ63ZIoGdWqdulpVqRdaGA,jDnW8lgC4yUZPly_ymI6dQ,083EkP5QPXRzsjQlHRP9NQ,2.0,1,0,0,"I won't speak for the other locations.  I only want to talk about this particular Hot Lips.  Located near Portland State.  The pizza was ok, I've had better from the other locations and from other pizza parlors.  My main gripe was the cleanliness of the place.  Would it hurt the staff to clean the tables and WIPE THEM DOWN?  We were there on a Saturday afternoon, there was next to no one in the parlor and three people behind the counter ""working"".  There was trash on the floor, trash on the tables and an odd odor coming from somewhere.  

I'm willing to overlook certain things if the food is good, but in this case, I cannot recommend Hot Lips at this location because of their complete lack of concern for keeping the place clean.",2010-05-16 20:54:25
70,O1MBsFxF8mTOyQ36wCSsPQ,eRo4GC0tn35Qcv4kXfndfg,Mbu5-db7S3_Fy9FOFqCf5g,5.0,1,1,2,"Chick-fil-A is getting five stars from me partially because they are a sentimental favorite, but also because I go here so much they know me on sight.  The manager gave me a highfive through the drive-thru window the other day.  One of the employees refers to me as ""Sweet Tea"" since that's what I always get.

So yes.  It probably only deserves four but it gets the fifth because I love it that much.

Onto the food: The new spicy chicken sandwich is a thing of beauty, and way better than the competitor spicy chickens around.  It's just the right blend of hot without being overwhelming and it benefits from being eaten plain, or just with mayo.  For some reason the cheese, lettuce and tomato only serve to mess with the flavor.

However, it's not really the lunch here that won over my heart, it was the breakfast.  Chick-fil-A has hands down the best breakfast food of any fast food chain.  The chicken biscuit is flaky and salty and sweet (if you add honey like I do) all at the same time and it's perfect.  The chicken minis come on teeny tiny rolls that are fluffy cushions of buttery goodness.  The tater tots are about the size of a three nickels stacked on top of each other and the perfect accompaniment  to the rest of your meal.  

If you go for breakfast give yourself a good ten minute cushion because they are incredibly strict about the 10:30 rule.  At 10:31, there will be no biscuit for you!",2010-07-09 03:11:01
71,v9_6OpjkchhiHHPScAbJ8w,lWRpd8yMAhAszY0lTNJDTw,_L8Kiw3hzUioqLONWUnAGQ,5.0,0,0,0,Probably the most amazing sub place I've ever been to. They don't have this in New York or New Jersey where I'm from and I have to say if I ever come back here again to Florida I will definitely be coming to firehouse subs! What amazing food they have there!,2017-04-30 17:39:11
72,UQBL9jV-FKN5x8GXI3Gdog,QmW1wC1dn498C9t86moV0w,Y6MHlJ9U1rBNRf5BkyDTKw,5.0,0,0,0,"Sooo I freaken love this Chipotle! They literally saved my life - I ordered 50 burritos to go and needed them in 15 min, they got it done in less time than that! And perfect too! Amazing! Job well done - best chipotle team I've ever seen! Thanks Cara and Gustavo!",2014-12-18 03:20:02
73,tkMnGqrqigR5EgTu5200FQ,ED621cEZxsFHxsQjaP19Lg,_dx-TZFpEiHBHVuB8m1_gg,4.0,0,0,0,"Staff is very friendly and takes extra good care of your burrito!  I get a barbacoa with everything and it cab get soggy with all the liquids.  They poured the liquid into a to go cup before finishing the wrap and got me new foil.  Two thumbs up!  

The place could be cleaner, countertops wiped down and floors swept more frequently.  Also wish they had sweet tea or sugar in the raw.  Most Chipotles have that.  Otherwise love the place!",2015-12-05 17:55:56
74,K2Uha37dJe-Olp6xfP3kHg,2-eC8OCFPoDcu2_BP8Gp0Q,L4Hr0C6mulgQoY_1zqw84w,4.0,1,0,0,"Mustard's is a great place to get any Chicago craving you have. I personally love the Beef sandwich. The only time I have had better is when I visit Chicago. They also have amazing giardiniera peppers. I put them on everthing there. Try them out, they are the best dogs I have had in Denver.",2012-03-02 22:07:02
75,YEJgvCYfTDKf4704nPDuzQ,MAQOIvqkVHM3iqoR9-NJAQ,UU1VB0-TdLLQzR0_DGLQ1g,3.0,0,0,0,Go to see the manager; a human being working at peak capacity.  I got lectured for one of his employees putting my order in the wrong bowl.  Hurry before he realizes that he's not cracked up for retail.,2018-09-25 19:23:50
76,HiF1TC_Sx74Xc9rtKD73LQ,vxbiew0WnqmXjGXepFqlJQ,Qgw9mjwjUNprbMhkR_OsvQ,3.0,0,0,0,"The best place to get a slice of pizza. Huge New York style slices for under $2, except there's only plain cheese or pepperoni. The pizza is thin, crispy, piping hot, w/just the ""right amount of cheese/sauce combo"". I wouldn't buy a whole pie though, cuz it just ain't the same. For some strange reason, they don't make it the same, I think it has to do with the extra cheese they pile on. I've gotten so many friends hooked on this place. Trust me, I'm the pizza queen, I've eaten at alot of pizza places, and this is one of the better ones. (for a slice, that is)

Also, once in a while, you won't get that super good slice....there must be another person here who makes the pizza, cuz it can be a bit thicker and not as crispy on the bottom. Perhaps I shoulda asked them to pop it in the oven for a bit.",2006-05-19 03:08:02
77,s-d0XeyXeUZja_8fs4n8OA,BrBMRqsHYzFQJ79t1XRzTg,741SMgw6IZUEuQOCqzcSfg,4.0,0,0,0,"Ebi-Ten is an awesome place for a quick, tasty bite to eat.  Very fresh food and great, friendly service.

Hmm, what to try, you ask?  You really can't go wrong with their beef bowls.  Add extra or even double beef for a heartier (not that your heart appreciates it, lol) meal.  Fairly basic with rice, lettuce, sauce and beef.

The octopus balls are another favourite - just try them. Delicious!

There's also a variety of great rolls and salads available and ready to eat for those in a hurry.",2010-11-25 15:47:47
78,Cay37x-Ruyd4GninC1cxpg,1bS1YzbgxEMKrAeV6nxvlA,98OyzgghQeRyaCZSDcaLCA,3.0,1,0,0,"Decent food, it's more on the expensive side though. If you're vegan watch out for some of the options, as the thai options have fish sauce in them. They were giving out samples and it was not marked as having fish sauce.",2017-04-08 21:41:59
79,Y7zkVVOYkBComVnfj0759A,Bnt3xbsGn5ZAh6B01CDkjg,p3dR8xcFxGgjMI3u4bQSpg,1.0,1,0,0,"Service, pricing and food terrible! Double ordered a side, paid double for food (spring rolls) but couldn't get second sauce or fortune cookie. Contacted corporate - also useless. Go someplace else or go hungry would be better choices.",2015-10-08 19:13:24
80,24YBt9h_2QeXy5zvf8_Opw,_86bBHexvja2ToRxmWMiLw,i1tXdorHYPNAMV2IU160lg,4.0,0,0,0,"Four stars for not being deep fried. Yes, a little bland, but, for someone on a seriously restricted diet, it was one of the only places I could eat at the mall. I was absolutely in love with the iced jasmine tea! I crave it! Can anyone recall what it was? Did it have lemon? I just can't pinpoint it. I would really love to know if anyone knows where I can get that tea now. I am a total tea totaler!  Keep on Yelping!",2014-10-27 20:59:11
